Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2025-06-06 11:39:53.154385316 +0000 UTC m=+0.331215619,1675078793,ts-assurance-service-69876c9868-wqgrl,3.009119609197525,0.6018100392549779,388.3125,19.415625,0,0,325.84373555247345,289.9676375404531,0.0046,,0.0048,,0.00496,,0.0,0,6.6080040612554125,56.49589146480515,2858673.2
2025-06-06 11:40:53.145194705 +0000 UTC m=+60.322025014,1675078853,ts-assurance-service-69876c9868-wqgrl,2.512027037542678,0.5023948284924639,388.3125,19.415625,0,0,483.2226006364804,26972.754173412985,0.0045,,0.00475,,0.0049499999999999,,0.0,0,6.036967949779126,56.412729688410735,2830774.333333333
2025-06-06 11:41:53.170506446 +0000 UTC m=+120.347336756,1675078913,ts-assurance-service-69876c9868-wqgrl,8.250179834832288,1.6499480681827925,389.71484375,19.4857421875,0,0,913.8461538461538,32169.29623567921,0.0045,,0.00475,,0.0049499999999999,,0.0,0,7.633005760756917,57.00413502921211,2859091.8
2025-06-06 11:42:53.533747213 +0000 UTC m=+180.710577512,1675078973,ts-assurance-service-69876c9868-wqgrl,3.023249612028534,0.6046220992232889,389.44140625,19.4720703125,0,0,720.2347151239826,31234.96750583633,0.035,0.0235,0.0424999999999999,0.02425,0.0485,0.02485,0.0666666666666666,0,6.146291906527135,57.458752740168265,2818926.033333333
2025-06-06 11:43:53.1189731 +0000 UTC m=+240.295803408,1675079033,ts-assurance-service-69876c9868-wqgrl,2.368828389010506,0.4737656778021012,389.6953125,19.484765625,0,0,530.6377420637174,54410.01760463399,0.0046,,0.0048,,0.00496,,0.0,0,6.714140386571222,54.73511870300992,2816589.6333333333
2025-06-06 11:44:53.145386964 +0000 UTC m=+300.322217272,1675079093,ts-assurance-service-69876c9868-wqgrl,1.875435154332392,0.3750701588992309,389.3828125,19.469140625,0,0,471.0639638693414,25382.73290620733,0.0046,,0.0048,,0.00496,,0.0,0,6.680761099355714,55.6312543052778,2818853.6333333333
2025-06-06 11:45:53.15127991 +0000 UTC m=+360.328110213,1675079153,ts-assurance-service-69876c9868-wqgrl,1.2968684909715245,0.2593610842758516,389.640625,19.48203125,0,0,463.354763296318,28130.274693161893,0.00452,0.235,0.0047599999999999,0.2424999999999999,0.004952,0.2485,0.0666666666666666,0,7.818443073293291,56.1109432066396,2818800.7
2025-06-06 11:46:53.15492662 +0000 UTC m=+420.331756928,1675079213,ts-assurance-service-69876c9868-wqgrl,3.080183264269427,0.6160366528538854,389.87890625,19.4939453125,0,0,721.7802623091809,34724.21701426217,0.0075,0.0235,0.00875,0.02425,0.0097499999999999,0.02485,0.0,0,5.877371273753984,57.12129746108814,2818715.2
2025-06-06 11:47:53.253993288 +0000 UTC m=+480.430823608,1675079273,ts-assurance-service-69876c9868-wqgrl,3.435584231981211,0.6871168463962422,389.7109375,19.485546875,0,0,442.8645872106008,35765.72619667982,0.0375,,0.04375,,0.0487499999999999,,0.0,0,6.449158989113557,56.76941766150067,2818972.566666667
2025-06-06 11:48:53.277689065 +0000 UTC m=+540.454519397,1675079333,ts-assurance-service-69876c9868-wqgrl,1.5067535810621304,0.3013361384881511,389.6171875,19.480859375,0,0,447.5792988313856,26872.17584863662,0.0045,,0.00475,,0.0049499999999999,,0.0,0,6.848618409910356,55.34639455675509,2818222.5
2025-06-06 11:49:53.171514712 +0000 UTC m=+600.348345028,1675079393,ts-assurance-service-69876c9868-wqgrl,1.903186016183576,0.3806288821156109,389.74609375,19.4873046875,0,0,0.0,0.0,0.0046,,0.0048,,0.00496,,0.0,0,7.402388413681971,56.09818682795963,2819057.0
2025-06-06 11:50:53.191477677 +0000 UTC m=+660.368308001,1675079453,ts-assurance-service-69876c9868-wqgrl,1.666628699999961,0.3333257399999922,389.49609375,19.4748046875,0,0,405.3870808678501,29619.884122287967,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.1333333333333333,0,6.422716132828299,57.92445868797701,2819138.433333333
2025-06-06 11:51:53.162629766 +0000 UTC m=+720.339460102,1675079513,ts-assurance-service-69876c9868-wqgrl,0.0,0.0,389.625,19.48125,0,0,520.7510617688697,35812.75612845541,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.0666666666666666,0,6.456785955453448,57.118059303423216,2841061.966666667
2025-06-06 11:52:53.123483924 +0000 UTC m=+780.300314231,1675079573,ts-assurance-service-69876c9868-wqgrl,3.0689111553781765,0.6137822310756355,390.140625,19.50703125,0,0,493.25993365798575,33923.00091749594,0.0043333333333333,,0.0046666666666666,,0.0049333333333333,,0.0,0,7.113786671170452,55.41385617477417,2830824.1
2025-06-06 11:53:53.15780227 +0000 UTC m=+840.334632577,1675079633,ts-assurance-service-69876c9868-wqgrl,3.8492686213049145,0.7698044380262751,389.74609375,19.4873046875,0,0,438.71465656353047,33691.293061109944,0.0375,,0.04375,,0.0487499999999999,,0.0,0,7.532159783355197,56.82642886160114,2830394.6666666665
2025-06-06 11:54:53.439440478 +0000 UTC m=+900.616270782,1675079693,ts-assurance-service-69876c9868-wqgrl,2.6755228695083524,0.5351045739016704,389.81640625,19.4908203125,0,0,514.979639325189,34946.40779522978,0.0046,0.045,0.0048,0.0475,0.00496,0.0495,0.1333333333333333,0,5.848002708171951,57.401545288088094,2831159.066666667
2025-06-06 11:55:53.183869747 +0000 UTC m=+960.360700051,1675079753,ts-assurance-service-69876c9868-wqgrl,1.820011820359157,0.3639951832987381,389.9453125,19.497265625,0,0,435.1290033240121,25420.988761673616,0.0045,,0.00475,,0.0049499999999999,,0.0,0,6.4267569855893765,55.85292091633974,2831270.433333333
2025-06-06 11:56:53.152557564 +0000 UTC m=+1020.329387874,1675079813,ts-assurance-service-69876c9868-wqgrl,3.1658861992208447,0.6331772398441687,389.76171875,19.4880859375,0,0,591.7070022587932,31454.75959987093,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.0666666666666666,0,7.536624608340126,56.1981281486177,2831434.533333333
2025-06-06 11:57:53.127862409 +0000 UTC m=+1080.304692723,1675079873,ts-assurance-service-69876c9868-wqgrl,3.237501009327341,0.6474711811105093,390.30078125,19.5150390625,0,0,981.24832574337,33283.08331100991,0.0325,0.0235,0.0412499999999999,0.02425,0.04825,0.02485,0.2,0,7.228610077775011,57.35478825392652,2831669.8666666667
2025-06-06 11:58:53.169006665 +0000 UTC m=+1140.345836969,1675079933,ts-assurance-service-69876c9868-wqgrl,2.337948012684143,0.4675702958770306,390.171875,19.50859375,0,0,719.1398178617892,37468.50845641693,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.1333333333333333,0,6.361409140816887,57.040981338399256,2831436.433333333
2025-06-06 11:59:53.188035646 +0000 UTC m=+1200.364865952,1675079993,ts-assurance-service-69876c9868-wqgrl,3.460106295213551,0.6920212590427103,390.27734375,19.5138671875,0,0,512.4245512267775,37709.96315748217,0.0046,,0.0048,,0.00496,,0.0,0,6.838185511201978,55.742627303752926,2831173.7666666666
2025-06-06 12:00:53.113679431 +0000 UTC m=+1260.290509733,1675080053,ts-assurance-service-69876c9868-wqgrl,3.0581424651494804,0.6116142325482419,390.53515625,19.5267578125,0,0,373.7449563667073,409.8714459979356,0.035,0.0235,0.0424999999999999,0.02425,0.0485,0.02485,0.0666666666666666,0,7.871744846875961,55.85890660172035,2830464.933333333
